payment_id,client_id,loan_id,due_date,paid_date,amount_due,amount_paid,dpd
7713,608,1110,2025-08-01,2025-08-02,14888.954402750698,14773.477565121833,1
7714,608,1110,2025-09-01,2025-09-10,14888.954402750698,14716.145883651958,9
7715,608,1110,2025-10-01,2025-10-01,14888.954402750698,14770.834070558414,0
7716,608,1110,2025-11-01,2025-11-04,14888.954402750698,14491.502388471506,3
7717,609,1112,2024-09-01,2024-10-05,96078.56159140338,95363.66170533212,34
7718,609,1112,2024-10-01,2024-10-23,96078.56159140338,92181.24400422865,22
7719,609,1112,2024-11-01,2024-11-18,96078.56159140338,93148.54472067476,17
7720,609,1112,2024-12-01,2024-12-15,96078.56159140338,94464.64009373215,14
7721,609,1112,2025-01-01,2025-01-02,96078.56159140338,92137.80620210567,1
7722,609,1112,2025-02-01,2025-02-25,96078.56159140338,91345.97364151353,24
7723,609,1112,2025-03-01,2025-03-16,96078.56159140338,93419.54557286247,15
7724,609,1112,2025-04-01,2025-04-30,96078.56159140338,90699.2035558209,29
7725,609,1112,2025-05-01,2025-05-07,96078.56159140338,91200.60119485421,6
7726,609,1114,2024-09-01,2024-09-06,289546.4573092829,274730.36377263145,5
7727,609,1114,2024-10-01,2024-10-28,289546.4573092829,277599.4117757496,27
7728,609,1114,2024-11-01,2024-11-18,289546.4573092829,274805.05347251974,17
7729,609,1113,2024-11-01,2024-12-03,290842.74878181977,276331.2851195667,32
7730,609,1113,2024-12-01,2025-01-01,290842.74878181977,281793.54869004525,31
7731,609,1113,2025-01-01,2025-01-18,290842.74878181977,281949.29257888923,17
7732,610,1115,2024-06-01,2024-06-23,179527.22784786383,178635.47090340167,22
7733,610,1115,2024-07-01,2024-07-13,179527.22784786383,176099.5037023638,12
7734,610,1115,2024-08-01,2024-08-15,179527.22784786383,174657.86284587026,14
7735,610,1116,2024-09-01,2024-10-02,11415.209492343347,10840.643054861599,31
7736,610,1116,2024-10-01,2024-10-10,11415.209492343347,11315.940331153575,9
7737,610,1116,2024-11-01,2024-11-07,11415.209492343347,11234.411389827692,6
7738,610,1116,2024-12-01,2024-12-09,11415.209492343347,11226.280790249488,8
7739,610,1116,2025-01-01,2025-01-10,11415.209492343347,11185.938167618113,9
7740,610,1116,2025-02-01,2025-02-25,11415.209492343347,11226.278997861918,24
7741,610,1116,2025-03-01,2025-03-13,11415.209492343347,11154.873034417493,12
7742,610,1116,2025-04-01,2025-04-16,11415.209492343347,11395.021169709767,15
7743,610,1116,2025-05-01,2025-05-12,11415.209492343347,11093.52211833037,11
7744,610,1116,2025-06-01,2025-06-03,11415.209492343347,11558.151111071593,2
7745,610,1116,2025-07-01,2025-07-03,11415.209492343347,11379.171331038351,2
7746,610,1116,2025-08-01,2025-08-01,11415.209492343347,11442.094431226671,0
7747,611,1117,2024-09-01,2024-09-01,46889.65757573651,46388.635153601965,0
7748,611,1117,2024-10-01,2024-10-01,46889.65757573651,47174.28250137283,0
7749,611,1117,2024-11-01,2024-11-04,46889.65757573651,46119.38517205003,3
7750,611,1117,2024-12-01,2024-12-03,46889.65757573651,46085.38173435773,2
7751,611,1117,2025-01-01,2025-01-09,46889.65757573651,47471.25548238418,8
7752,611,1117,2025-02-01,2025-02-03,46889.65757573651,47080.72360142072,2
7753,612,1118,2024-09-01,2024-09-14,49464.97987299576,47329.66581515413,13
7754,612,1118,2024-10-01,2024-10-20,49464.97987299576,47189.880886667044,19
7755,612,1118,2024-11-01,2024-11-13,49464.97987299576,47585.84586396219,12
7756,612,1118,2024-12-01,2024-12-09,49464.97987299576,47844.722654291254,8
7757,612,1118,2025-01-01,2025-01-22,49464.97987299576,48850.65958797671,21
7758,612,1118,2025-02-01,2025-02-23,49464.97987299576,48279.84754630093,22
7759,612,1118,2025-03-01,2025-03-13,49464.97987299576,46280.8348334443,12
7760,612,1118,2025-04-01,2025-04-18,49464.97987299576,46339.07485423069,17
7761,612,1118,2025-05-01,2025-05-01,49464.97987299576,47910.328012472644,0
7762,612,1118,2025-06-01,2025-06-17,49464.97987299576,47695.58773723298,16
7763,612,1118,2025-07-01,2025-07-27,49464.97987299576,48373.14906039334,26
7764,612,1118,2025-08-01,2025-08-13,49464.97987299576,49058.88822560915,12
7765,613,1119,2024-03-01,2024-03-17,32676.077014802908,31518.089496168846,16
7766,613,1119,2024-04-01,2024-04-09,32676.077014802908,31188.968997026117,8
7767,613,1119,2024-05-01,2024-05-13,32676.077014802908,31383.406655976483,12
7768,613,1119,2024-06-01,2024-06-10,32676.077014802908,32025.806114707797,9
7769,613,1119,2024-07-01,2024-07-01,32676.077014802908,31278.663575862356,0
7770,613,1119,2024-08-01,2024-08-09,32676.077014802908,31872.329355930375,8
7771,613,1119,2024-09-01,2024-09-09,32676.077014802908,31765.48320971913,8
7772,613,1119,2024-10-01,2024-10-07,32676.077014802908,31187.664668274396,6
7773,613,1119,2024-11-01,2024-11-09,32676.077014802908,31793.592514050808,8
7774,613,1119,2024-12-01,2024-12-11,32676.077014802908,31952.87096190513,10
7775,613,1119,2025-01-01,2025-01-16,32676.077014802908,32232.217261513422,15
7776,613,1119,2025-02-01,2025-02-08,32676.077014802908,31125.71231524868,7
7777,614,1121,2024-04-01,2024-04-20,253419.15558997449,241288.05186894131,19
7778,614,1121,2024-05-01,2024-05-19,253419.15558997449,248976.75262475212,18
7779,614,1121,2024-06-01,2024-07-01,253419.15558997449,245869.63944105286,30
7780,614,1120,2025-01-01,2025-01-07,33346.84694454662,32210.10879405358,6
7781,614,1120,2025-02-01,2025-02-14,33346.84694454662,32399.421813678262,13
7782,614,1120,2025-03-01,2025-03-30,33346.84694454662,32353.062798250754,29
7783,614,1120,2025-04-01,2025-04-09,33346.84694454662,31596.09205328097,8
7784,614,1120,2025-05-01,2025-05-30,33346.84694454662,32485.068301748215,29
7785,614,1120,2025-06-01,2025-06-21,33346.84694454662,32056.13207742503,20
7786,614,1120,2025-07-01,2025-07-19,33346.84694454662,31734.387433539094,18
7787,614,1120,2025-08-01,2025-08-20,33346.84694454662,31640.394228128527,19
7788,614,1120,2025-09-01,2025-09-14,33346.84694454662,31906.490556038672,13
7789,614,1120,2025-10-01,2025-10-01,33346.84694454662,32054.612842776613,0
7790,614,1120,2025-11-01,2025-11-10,33346.84694454662,32122.829858637513,9
7791,614,1120,2025-12-01,2025-12-17,33346.84694454662,33112.39178615405,16
7792,615,1122,2024-08-01,2024-08-07,70090.27190973637,70459.62699156837,6
7793,615,1122,2024-09-01,2024-09-11,70090.27190973637,70416.16992113226,10
7794,615,1122,2024-10-01,2024-10-07,70090.27190973637,70686.333713233,6
7795,615,1122,2024-11-01,2024-11-01,70090.27190973637,72134.89426705938,0
7796,615,1122,2024-12-01,2024-12-17,70090.27190973637,70166.84792281436,16
7797,615,1122,2025-01-01,2025-01-01,70090.27190973637,71211.06822826967,0
7798,615,1123,2024-10-01,2024-10-09,97060.22305693444,94982.34943598633,8
7799,615,1123,2024-11-01,2024-11-22,97060.22305693444,94750.40778463996,21
7800,615,1123,2024-12-01,2024-12-05,97060.22305693444,93760.43652790475,4
7801,615,1123,2025-01-01,2025-01-04,97060.22305693444,96230.96184093761,3
7802,615,1123,2025-02-01,2025-02-13,97060.22305693444,96230.82465632856,12
7803,615,1123,2025-03-01,2025-03-13,97060.22305693444,95359.11543313038,12
7804,616,1124,2024-12-01,2024-12-11,54973.49274889817,54073.26332506272,10
7805,616,1124,2025-01-01,2025-01-16,54973.49274889817,54260.14865415936,15
7806,616,1124,2025-02-01,2025-02-15,54973.49274889817,54209.92185178392,14
7807,616,1124,2025-03-01,2025-03-06,54973.49274889817,53985.204374819245,5
7808,616,1124,2025-04-01,2025-04-26,54973.49274889817,52279.27401115784,25
7809,616,1124,2025-05-01,2025-05-17,54973.49274889817,54222.67428762682,16
7810,616,1124,2025-06-01,2025-06-25,54973.49274889817,54263.30010173943,24
7811,616,1124,2025-07-01,2025-07-14,54973.49274889817,54019.23944982359,13
7812,616,1124,2025-08-01,2025-08-07,54973.49274889817,53344.68066421215,6
7813,617,1125,2024-07-01,2024-07-28,32209.957192277634,31416.531841988093,27
7814,617,1125,2024-08-01,2024-08-09,32209.957192277634,31330.14456465796,8
7815,617,1125,2024-09-01,2024-09-25,32209.957192277634,31678.705596945747,24
7816,617,1125,2024-10-01,2024-10-09,32209.957192277634,29684.926410785458,8
7817,617,1125,2024-11-01,2024-11-19,32209.957192277634,30770.548129240524,18
7818,617,1125,2024-12-01,2024-12-21,32209.957192277634,31658.161150331125,20
7819,617,1125,2025-01-01,2025-01-25,32209.957192277634,32042.008867865166,24
7820,617,1125,2025-02-01,2025-02-26,32209.957192277634,32044.332015604126,25
7821,617,1125,2025-03-01,2025-03-27,32209.957192277634,31907.44070179742,26
7822,617,1125,2025-04-01,2025-04-16,32209.957192277634,30576.101385037127,15
7823,617,1125,2025-05-01,2025-06-05,32209.957192277634,31229.454292616676,35
7824,617,1125,2025-06-01,2025-06-26,32209.957192277634,30933.173691120963,25
7825,618,1127,2024-02-01,2024-02-01,86285.22481994581,83886.35125704684,0
7826,618,1127,2024-03-01,2024-03-11,86285.22481994581,85016.32378472589,10
7827,618,1127,2024-04-01,2024-04-21,86285.22481994581,83001.45374140216,20
7828,618,1127,2024-05-01,2024-05-17,86285.22481994581,86005.22779894709,16
7829,618,1127,2024-06-01,2024-07-01,86285.22481994581,85332.15257781482,30
7830,618,1127,2024-07-01,2024-07-08,86285.22481994581,82771.56177072281,7
7831,618,1127,2024-08-01,2024-08-27,86285.22481994581,85371.90498129968,26
7832,618,1127,2024-09-01,2024-09-12,86285.22481994581,82321.08347580666,11
7833,618,1127,2024-10-01,2024-10-05,86285.22481994581,85234.6834568263,4
7834,618,1127,2024-11-01,2024-11-15,86285.22481994581,81898.48441897887,14
7835,618,1127,2024-12-01,2024-12-17,86285.22481994581,82387.58588781567,16
7836,618,1127,2025-01-01,2025-01-23,86285.22481994581,84687.50867114907,22
7837,618,1126,2024-09-01,2024-09-20,93725.23371253093,92193.5260515404,19
7838,618,1126,2024-10-01,2024-10-23,93725.23371253093,91809.68793523492,22
7839,618,1126,2024-11-01,2024-11-13,93725.23371253093,91295.52154821088,12
7840,618,1126,2024-12-01,2024-12-14,93725.23371253093,94083.66164574816,13
7841,618,1126,2025-01-01,2025-01-08,93725.23371253093,92607.49521723225,7
7842,618,1126,2025-02-01,2025-02-05,93725.23371253093,88790.97473887938,4
7843,619,1128,2024-11-01,2024-11-06,16666.666666666668,16639.153849306047,5
7844,619,1128,2024-12-01,2024-12-01,16666.666666666668,16742.741935327074,0
7845,619,1128,2025-01-01,2025-01-06,16666.666666666668,16444.471508893526,5
7846,619,1128,2025-02-01,2025-02-01,16666.666666666668,16603.569684740178,0
7847,619,1128,2025-03-01,2025-03-09,16666.666666666668,16770.830349614665,8
7848,619,1128,2025-04-01,2025-04-01,16666.666666666668,16700.89793792217,0
7849,620,1130,2024-05-01,2024-05-03,8333.333333333334,8160.8525739635525,2
7850,620,1130,2024-06-01,2024-06-23,8333.333333333334,7993.591633546415,22
7851,620,1130,2024-07-01,2024-07-21,8333.333333333334,8355.356584498451,20
7852,620,1130,2024-08-01,2024-08-10,8333.333333333334,8110.082075581117,9
7853,620,1130,2024-09-01,2024-09-20,8333.333333333334,8129.691856079463,19
7854,620,1130,2024-10-01,2024-10-01,8333.333333333334,8140.608828621956,0
7855,620,1130,2024-11-01,2024-11-16,8333.333333333334,8245.468634655961,15
7856,620,1130,2024-12-01,2024-12-05,8333.333333333334,8119.233013024077,4
7857,620,1130,2025-01-01,2025-01-20,8333.333333333334,8145.4583252814855,19
7858,620,1130,2025-02-01,2025-02-01,8333.333333333334,8307.6629041607,0
7859,620,1130,2025-03-01,2025-03-10,8333.333333333334,8289.360500105826,9
7860,620,1130,2025-04-01,2025-04-01,8333.333333333334,8137.834809509517,0
7861,620,1129,2024-09-01,2024-09-11,123173.47886350843,118321.6614055604,10
7862,620,1129,2024-10-01,2024-10-01,123173.47886350843,123321.77422590119,0
7863,620,1129,2024-11-01,2024-11-14,123173.47886350843,122663.1704196235,13
7864,620,1129,2024-12-01,2024-12-20,123173.47886350843,121610.12174624205,19
7865,620,1129,2025-01-01,2025-01-10,123173.47886350843,121412.28068836402,9
7866,620,1129,2025-02-01,2025-02-24,123173.47886350843,120660.75741970268,23
7867,621,1131,2024-04-01,2024-04-04,54322.4486436439,51284.63893823659,3
7868,621,1131,2024-05-01,2024-05-24,54322.4486436439,51926.86527906907,23
7869,621,1131,2024-06-01,2024-07-03,54322.4486436439,53683.72196525892,32
7870,621,1131,2024-07-01,2024-07-29,54322.4486436439,53314.67828269482,28
7871,621,1131,2024-08-01,2024-08-09,54322.4486436439,51241.9146130575,8
7872,621,1131,2024-09-01,2024-09-28,54322.4486436439,51372.10384301062,27
7873,621,1131,2024-10-01,2024-10-29,54322.4486436439,53139.63379724536,28
7874,621,1131,2024-11-01,2024-11-16,54322.4486436439,52954.20378534679,15
7875,621,1131,2024-12-01,2024-12-20,54322.4486436439,52429.075676807166,19
7876,621,1131,2025-01-01,2025-01-28,54322.4486436439,53727.77162278119,27
7877,621,1131,2025-02-01,2025-02-17,54322.4486436439,52105.10963202156,16
7878,621,1131,2025-03-01,2025-03-27,54322.4486436439,50945.95061021019,26
7879,621,1132,2024-08-01,2024-08-22,204060.39735574127,195032.05946245848,21
7880,621,1132,2024-09-01,2024-09-24,204060.39735574127,197486.8018906132,23
7881,621,1132,2024-10-01,2024-10-12,204060.39735574127,200515.90259229724,11
7882,622,1133,2025-01-01,2025-01-23,160551.95833652694,150738.94644623186,22
7883,622,1133,2025-02-01,2025-02-18,160551.95833652694,155618.5784426465,17
7884,622,1133,2025-03-01,2025-03-12,160551.95833652694,156451.31548051993,11
7885,622,1133,2025-04-01,2025-04-15,160551.95833652694,158052.9916733702,14
7886,622,1133,2025-05-01,2025-05-21,160551.95833652694,156603.2041314115,20
7887,622,1133,2025-06-01,2025-06-18,160551.95833652694,154375.88120828537,17
7888,623,1134,2024-12-01,2024-12-12,54941.99382182333,53907.2075996589,11
7889,623,1134,2025-01-01,2025-01-19,54941.99382182333,54127.09343375124,18
7890,623,1134,2025-02-01,2025-02-13,54941.99382182333,52894.08455725191,12
7891,623,1134,2025-03-01,2025-03-18,54941.99382182333,53571.11579780688,17
7892,623,1134,2025-04-01,2025-04-02,54941.99382182333,55406.74946083634,1
7893,623,1134,2025-05-01,2025-05-16,54941.99382182333,54855.33214196305,15
7894,624,1135,2024-05-01,2024-05-07,40778.168954622815,40209.95290505897,6
7895,624,1135,2024-06-01,2024-06-14,40778.168954622815,41073.709790003406,13
7896,624,1135,2024-07-01,2024-07-07,40778.168954622815,41648.6965438096,6
7897,624,1135,2024-08-01,2024-08-06,40778.168954622815,39528.30231892418,5
7898,624,1135,2024-09-01,2024-09-01,40778.168954622815,39348.61316064008,0
7899,624,1135,2024-10-01,2024-10-04,40778.168954622815,40239.05994629078,3
7900,624,1135,2024-11-01,2024-11-13,40778.168954622815,40363.48024784702,12
7901,624,1135,2024-12-01,2024-12-14,40778.168954622815,40408.43870997577,13
7902,624,1135,2025-01-01,2025-01-08,40778.168954622815,40027.72901068073,7
7903,624,1135,2025-02-01,2025-02-19,40778.168954622815,39444.212116314455,18
7904,624,1135,2025-03-01,2025-03-10,40778.168954622815,40269.86839897416,9
7905,624,1135,2025-04-01,2025-04-14,40778.168954622815,40368.23822467924,13
7906,624,1136,2024-08-01,2024-08-05,54204.29334156302,54809.13662782269,4
7907,624,1136,2024-09-01,2024-09-07,54204.29334156302,55277.78272620189,6
7908,624,1136,2024-10-01,2024-10-10,54204.29334156302,53694.02159728362,9
7909,624,1136,2024-11-01,2024-11-06,54204.29334156302,54135.09851239301,5
7910,624,1136,2024-12-01,2024-12-03,54204.29334156302,53794.82740162619,2
7911,624,1136,2025-01-01,2025-01-07,54204.29334156302,53940.77677087355,6
7912,624,1136,2025-02-01,2025-02-10,54204.29334156302,54003.177171488394,9
7913,624,1136,2025-03-01,2025-03-08,54204.29334156302,54951.98154481359,7
7914,624,1136,2025-04-01,2025-04-11,54204.29334156302,55795.16412365376,10
7915,625,1137,2024-04-01,2024-04-21,55329.931453917445,53386.01598833419,20
7916,625,1137,2024-05-01,2024-05-24,55329.931453917445,53404.08005311992,23
7917,625,1137,2024-06-01,2024-06-17,55329.931453917445,53769.13869825091,16
7918,625,1137,2024-07-01,2024-07-17,55329.931453917445,53793.73088693126,16
7919,625,1137,2024-08-01,2024-08-07,55329.931453917445,53763.19204063846,6
7920,625,1137,2024-09-01,2024-09-26,55329.931453917445,54376.4152409038,25
7921,625,1137,2024-10-01,2024-10-03,55329.931453917445,54897.71152893861,2
7922,625,1137,2024-11-01,2024-11-06,55329.931453917445,54605.550059115674,5
7923,625,1137,2024-12-01,2024-12-18,55329.931453917445,54500.10602008761,17
7924,625,1137,2025-01-01,2025-01-28,55329.931453917445,53300.87009868623,27
7925,625,1137,2025-02-01,2025-02-18,55329.931453917445,55033.9940560976,17
7926,625,1137,2025-03-01,2025-03-08,55329.931453917445,53369.6623649362,7
7927,625,1140,2024-06-01,2024-06-16,177235.604675137,169189.18472630868,15
7928,625,1140,2024-07-01,2024-07-18,177235.604675137,169194.7398188935,17
7929,625,1140,2024-08-01,2024-08-24,177235.604675137,174304.85057231845,23
7930,625,1138,2024-08-01,2024-08-19,92486.95277949142,89822.04935154367,18
7931,625,1138,2024-09-01,2024-09-07,92486.95277949142,90576.25942344028,6
7932,625,1138,2024-10-01,2024-10-13,92486.95277949142,91890.38060695102,12
7933,625,1138,2024-11-01,2024-11-06,92486.95277949142,93048.45085165114,5
7934,625,1138,2024-12-01,2024-12-23,92486.95277949142,89962.49562760539,22
7935,625,1138,2025-01-01,2025-01-28,92486.95277949142,89158.4078661041,27
7936,625,1139,2024-08-01,2024-08-03,109264.23431947186,109641.86403519032,2
7937,625,1139,2024-09-01,2024-09-01,109264.23431947186,104254.57301121668,0
7938,625,1139,2024-10-01,2024-10-08,109264.23431947186,108782.64465411559,7
7939,625,1139,2024-11-01,2024-11-21,109264.23431947186,106815.44092320053,20
7940,625,1139,2024-12-01,2024-12-21,109264.23431947186,106426.24551266774,20
7941,625,1139,2025-01-01,2025-01-17,109264.23431947186,109322.52317100664,16
7942,626,1141,2024-04-01,2024-04-08,27116.55742695324,26603.554184072826,7
7943,626,1141,2024-05-01,2024-05-20,27116.55742695324,26457.155696124046,19
7944,626,1141,2024-06-01,2024-06-22,27116.55742695324,26330.369436138764,21
7945,626,1141,2024-07-01,2024-07-15,27116.55742695324,26564.588979725348,14
7946,626,1141,2024-08-01,2024-08-16,27116.55742695324,27068.426851732675,15
7947,626,1141,2024-09-01,2024-09-17,27116.55742695324,26288.61956461286,16
7948,626,1141,2024-10-01,2024-10-18,27116.55742695324,26822.579686200614,17
7949,626,1141,2024-11-01,2024-11-20,27116.55742695324,26704.605061754937,19
7950,626,1141,2024-12-01,2024-12-02,27116.55742695324,25398.405837340048,1
7951,626,1143,2024-06-01,2024-06-17,152524.83879840854,148513.7882939106,16
7952,626,1143,2024-07-01,2024-07-19,152524.83879840854,152972.59423255478,18
7953,626,1143,2024-08-01,2024-08-25,152524.83879840854,150764.5927401015,24
7954,626,1143,2024-09-01,2024-09-07,152524.83879840854,146831.71374536806,6
7955,626,1143,2024-10-01,2024-10-01,152524.83879840854,150012.5527809883,0
7956,626,1143,2024-11-01,2024-11-23,152524.83879840854,151286.13039332602,22
7957,626,1142,2024-08-01,2024-08-13,115287.55127845409,111317.25692468704,12
7958,626,1142,2024-09-01,2024-09-07,115287.55127845409,112010.45666689107,6
7959,626,1142,2024-10-01,2024-10-06,115287.55127845409,115329.66409174998,5
7960,626,1142,2024-11-01,2024-11-03,115287.55127845409,111952.30258060637,2
7961,626,1142,2024-12-01,2024-12-01,115287.55127845409,112805.9056837473,0
7962,626,1142,2025-01-01,2025-01-14,115287.55127845409,111676.06713420253,13
