session_id,client_id,visit_time,session_duration_sec,marketing_channel,referrer,device_type,os,connection_type,bandwidth_mbps,steps_completed,conversion
3022,621,2024-11-07,235.4937091346884,ads,google,desktop,ios,wifi,23.316793083004825,1,False
3023,621,2025-02-21,92.26569876333079,referral,facebook,mobile,ios,4G,12.004931532952266,1,False
3024,621,2024-08-19,119.91064945157984,ads,direct,mobile,ios,5G,47.89243526431524,1,True
3025,621,2024-06-16,101.91858429937784,organic,direct,mobile,android,4G,23.4506662794753,2,True
3026,621,2024-07-22,125.20831299197394,organic,google,mobile,windows,wifi,35.15807812740934,2,False
3027,622,2024-09-19,25.472987703527963,ads,direct,desktop,ios,wifi,16.465553912865044,2,False
3028,622,2024-06-14,114.22495875607126,organic,campaign,desktop,ios,wifi,41.46078646716773,3,False
3029,623,2024-10-09,65.15821684917121,partner,google,tablet,ios,4G,28.277789231735362,4,False
3030,623,2024-03-26,267.1900692951344,ads,campaign,mobile,ios,wifi,25.394045014735884,2,True
3031,623,2024-04-28,136.83544271652812,referral,google,desktop,android,5G,49.25744778508682,2,False
3032,623,2024-07-28,276.1944447102816,ads,google,mobile,ios,3G,5.194368843299024,2,True
3033,623,2024-10-04,184.53789635690543,ads,facebook,mobile,ios,wifi,14.979177439476612,3,False
3034,624,2024-05-02,144.1864862062753,ads,google,desktop,android,4G,29.926794814476118,1,False
3035,624,2024-07-01,85.1135448729565,ads,google,mobile,windows,wifi,38.741782966541834,4,True
3036,624,2024-11-07,196.6437105812757,partner,google,desktop,ios,4G,29.6993857564264,4,True
3037,625,2024-04-22,149.71319145783775,organic,google,desktop,android,wifi,19.768854504354156,3,False
3038,625,2024-07-30,158.36384445712127,organic,direct,mobile,android,4G,25.076084062583426,2,True
3039,626,2024-06-12,45.33356034143537,organic,campaign,mobile,ios,4G,37.10836540553259,1,True
3040,626,2024-12-31,256.51661048456265,organic,google,mobile,windows,4G,23.2767650009653,4,True
3041,627,2024-04-08,108.97434233403511,organic,google,mobile,ios,4G,11.541892702287942,2,True
3042,627,2024-10-05,62.94485801389497,ads,facebook,mobile,android,wifi,14.805542891510289,3,False
3043,627,2024-11-14,128.2403224994903,organic,google,mobile,ios,5G,16.838239923242433,3,True
3044,627,2024-09-21,43.82121088269062,organic,direct,mobile,android,4G,57.376884080726455,3,True
3045,627,2024-12-28,207.20077945829087,partner,facebook,desktop,ios,wifi,19.005258040721927,3,True
3046,627,2024-07-30,125.86653513409814,ads,wallet_app,mobile,android,5G,37.88572564599015,4,False
3047,628,2024-04-08,202.16010707019177,partner,google,mobile,android,4G,20.212593252934838,3,False
3048,628,2024-05-28,135.34363080168143,ads,direct,desktop,ios,4G,23.078785680520554,2,True
3049,628,2024-11-29,90.83768736743824,organic,facebook,desktop,android,4G,11.34253142184103,2,False
3050,628,2025-01-19,130.80056694806726,ads,direct,mobile,ios,4G,34.97888978649631,4,True
3051,628,2024-09-08,154.8034530551643,organic,facebook,desktop,ios,4G,42.652334072255016,1,False
3052,629,2024-06-16,168.87571632463417,organic,direct,mobile,android,5G,29.036126601773475,3,True
3053,629,2024-06-07,139.02387375058956,referral,google,desktop,android,wifi,19.355366469215227,3,True
3054,629,2024-06-04,195.54531396783767,referral,google,desktop,ios,5G,2.0,1,True
3055,629,2025-01-14,88.53456573379816,organic,google,mobile,android,4G,22.072280042166362,1,True
3056,629,2024-09-21,176.4944781318398,partner,campaign,mobile,android,4G,46.03328851185158,4,False
3057,630,2025-01-04,122.58346057429634,organic,wallet_app,mobile,android,wifi,44.38008718015094,3,False
3058,630,2024-11-23,159.99503718892493,referral,facebook,mobile,android,5G,41.22647411869501,3,False
3059,630,2025-02-09,32.78253651232947,organic,direct,mobile,ios,3G,18.483134633863607,1,False
3060,630,2025-02-19,70.94672386784215,organic,wallet_app,mobile,android,wifi,3.3052944136707154,2,True
3061,631,2024-03-26,60.75838202948732,organic,facebook,mobile,windows,wifi,22.20845968248703,3,True
3062,631,2024-07-25,70.1006788613645,organic,wallet_app,mobile,android,4G,25.286406782547736,1,False
3063,631,2024-07-12,20.0,organic,facebook,desktop,ios,5G,26.99109719741956,1,True
3064,631,2024-04-18,109.04328006849288,organic,campaign,desktop,ios,wifi,14.844695807161855,3,False
3065,632,2024-05-06,181.72190924327683,ads,direct,mobile,android,3G,65.58840691227145,2,True
3066,632,2024-09-21,20.0,partner,google,desktop,android,wifi,10.587208413719715,2,False
3067,633,2024-12-04,255.53901102755117,ads,facebook,mobile,ios,5G,25.546870121214663,3,True
3068,633,2024-08-22,96.58861383405615,partner,facebook,mobile,android,4G,18.15787276724788,4,True
3069,633,2025-01-04,124.99799825764356,referral,wallet_app,tablet,android,5G,44.207616088176145,2,False
3070,633,2024-12-03,122.94340352411135,referral,facebook,mobile,ios,4G,25.733502531875157,4,False
3071,634,2024-04-24,161.76232396649883,organic,google,desktop,ios,wifi,39.49812100523138,4,True
3072,634,2024-10-07,142.2738211156231,ads,direct,mobile,ios,3G,39.97969048786345,2,True
3073,635,2024-10-18,136.26681298084515,ads,google,mobile,ios,4G,45.447275211953716,1,False
3074,635,2024-10-24,90.29619583412452,ads,google,mobile,ios,wifi,11.75803908512406,2,False
3075,635,2024-12-17,189.79181324731402,referral,google,mobile,android,4G,40.632236658839375,1,False
3076,636,2024-10-20,192.2689294791077,ads,direct,mobile,ios,5G,20.020126653868395,3,True
3077,636,2024-07-31,100.62600041865956,partner,google,mobile,android,5G,12.96242933307661,4,True
3078,636,2024-11-17,136.89899135204413,organic,google,tablet,android,5G,21.14720252609722,3,False
3079,636,2024-05-25,153.24221363946808,organic,google,mobile,android,5G,39.55103352719429,2,False
3080,636,2025-01-21,133.7081208939502,ads,google,desktop,ios,5G,33.59678218247878,4,True
3081,636,2024-03-17,20.0,ads,facebook,desktop,android,4G,35.262066129762985,3,True
3082,637,2024-03-26,87.30107014805125,ads,google,mobile,android,5G,42.32245767662515,5,False
3083,637,2024-10-08,80.15940725390406,ads,direct,mobile,android,wifi,35.74796530234175,4,True
3084,637,2024-10-04,268.1984322875472,partner,google,mobile,android,wifi,33.42812404566694,3,True
3085,637,2024-04-02,196.1422390704349,referral,facebook,tablet,windows,4G,41.66596400362157,4,True
3086,637,2024-10-26,94.51952336552878,organic,campaign,mobile,ios,4G,27.421422469513022,3,False
3087,637,2024-07-17,146.7970104539783,referral,google,mobile,android,4G,41.949931778870834,2,True
3088,637,2024-06-16,153.54397051074972,ads,facebook,desktop,android,5G,38.361141333265536,5,True
3089,637,2024-12-12,222.29092658767803,referral,direct,desktop,android,4G,32.44049958432937,6,False
3090,637,2024-07-21,173.31692216241663,organic,google,desktop,windows,4G,40.94173807321952,2,True
3091,637,2024-05-22,191.0333526247444,organic,google,mobile,android,4G,17.335494642243486,2,False
3092,637,2024-04-15,250.4214220596579,organic,campaign,mobile,android,4G,50.90457700295897,4,False
3093,637,2024-03-18,192.60505951279677,organic,google,mobile,android,wifi,34.63328159831277,2,False
3094,637,2024-10-11,149.1875718816139,organic,google,mobile,android,5G,31.77431965402307,3,False
3095,637,2024-03-14,139.7461640357483,partner,campaign,mobile,ios,4G,20.500454901478,2,True
3096,637,2024-10-02,142.7812733756854,organic,google,mobile,android,3G,45.57433794332439,3,False
3097,638,2024-03-02,217.5158275610488,ads,direct,desktop,android,5G,34.35485566581505,4,True
3098,638,2024-04-15,111.46971300927495,ads,campaign,desktop,android,4G,59.35184265214189,2,False
3099,638,2025-02-13,33.355810707281066,ads,campaign,mobile,android,5G,42.47966896320793,3,True
3100,638,2024-10-05,133.87120324666532,organic,direct,tablet,android,4G,13.797729010384511,2,False
3101,638,2024-03-31,73.20045329719136,partner,google,desktop,android,wifi,25.456245265694633,4,True
3102,638,2024-11-08,72.18111742307326,organic,google,desktop,windows,wifi,32.538668124215974,3,True
3103,638,2024-03-19,125.37768030067193,referral,facebook,mobile,ios,4G,25.99288383804358,1,False
3104,638,2024-05-31,151.4965098343079,partner,facebook,tablet,android,4G,11.185475702590157,1,True
3105,639,2024-08-06,164.0493411847766,organic,campaign,mobile,android,4G,23.862116870676534,2,True
3106,639,2024-11-11,239.32322398832542,organic,direct,mobile,android,5G,30.475618292116547,3,False
3107,639,2024-12-09,99.17996725732917,ads,facebook,desktop,android,4G,33.496054419112305,3,False
3108,639,2024-11-01,142.02799304271215,partner,wallet_app,desktop,ios,5G,37.08843254679144,1,False
3109,639,2024-06-13,204.39172111796782,referral,facebook,mobile,android,4G,41.14265221523564,2,False
3110,640,2024-11-26,201.53455839242017,referral,wallet_app,mobile,ios,4G,23.42084232701469,3,False
3111,640,2024-04-23,206.7819284581704,organic,wallet_app,mobile,windows,wifi,16.710199213269984,4,True
3112,640,2024-12-12,280.9205381867911,organic,google,mobile,android,3G,32.003019390190815,1,True
3113,640,2024-11-13,222.44013449103977,organic,wallet_app,mobile,android,wifi,22.65319306980938,4,True
3114,640,2025-02-02,178.8261923542838,ads,campaign,mobile,android,4G,10.96070460687175,4,True
3115,641,2024-11-16,251.3729732568811,ads,direct,mobile,windows,wifi,35.348986028817244,1,True
3116,641,2024-12-20,163.20595328321792,organic,campaign,desktop,android,wifi,28.908247418586615,5,False
3117,641,2024-04-26,188.79866088090458,referral,campaign,mobile,ios,4G,20.08282423780047,3,False
3118,641,2024-12-01,306.6402136893952,organic,direct,mobile,android,4G,45.720858247099166,5,False
3119,641,2024-04-08,160.04146602786545,ads,wallet_app,desktop,android,4G,16.30788291534088,3,True
3120,642,2025-02-12,137.2217454989696,organic,facebook,desktop,android,wifi,18.095064028680294,3,False
3121,642,2024-10-07,181.63903712802676,organic,facebook,mobile,android,wifi,23.18602787243747,1,True
3122,642,2024-05-24,158.13322704521545,ads,direct,mobile,android,4G,28.76257312286724,2,False
3123,642,2024-03-14,161.30373045400864,organic,facebook,desktop,windows,4G,32.107241691938285,4,False
3124,643,2024-11-23,138.0874587033215,partner,facebook,mobile,ios,4G,31.833416318813622,3,False
3125,643,2024-11-08,175.03782361687712,referral,campaign,mobile,ios,4G,31.635884774189574,3,False
3126,643,2024-03-29,20.0,ads,google,mobile,android,wifi,43.31351232901713,3,False
3127,644,2024-07-27,139.61053862452187,ads,google,mobile,ios,4G,23.64374000132203,4,True
3128,644,2024-09-07,191.11557247564554,referral,campaign,desktop,android,3G,19.43066109900928,4,False
3129,644,2024-10-07,22.980598140934035,organic,campaign,desktop,windows,4G,26.458367301770586,1,True
3130,645,2025-01-21,176.95623128238503,ads,google,desktop,android,5G,35.55789094562583,4,True
3131,645,2025-01-05,108.34685111655827,ads,facebook,mobile,android,wifi,36.5039471059134,3,True
3132,645,2024-06-08,146.85510569534532,organic,campaign,desktop,android,wifi,32.27984381119322,3,True
3133,645,2024-09-09,228.12240523811636,ads,facebook,desktop,android,5G,25.32603494346338,2,False
3134,645,2024-07-13,279.27446806204614,organic,google,mobile,android,5G,34.72574611357254,4,False
3135,645,2024-08-07,58.61587353020636,referral,google,desktop,android,4G,41.62613198005656,2,True
3136,645,2024-08-28,63.285439109081764,organic,facebook,desktop,android,5G,26.16318622079573,5,True
3137,645,2024-07-28,209.99882912182323,ads,direct,desktop,android,5G,56.146560862033596,2,True
3138,645,2024-10-08,27.70422247755087,organic,google,desktop,ios,5G,28.474591130136112,5,True
3139,645,2024-09-28,219.96221252584743,referral,facebook,mobile,android,wifi,18.011072655126053,2,True
3140,646,2024-11-13,116.14482935804271,referral,direct,mobile,android,4G,42.08972541715259,3,True
3141,646,2025-01-08,150.98375024273338,ads,wallet_app,mobile,android,3G,6.017648684375093,4,False
3142,646,2024-09-28,166.81306538615434,ads,google,desktop,android,wifi,29.568430087665757,4,False
3143,646,2024-03-28,175.8784516302727,organic,direct,mobile,android,4G,29.646001387862658,2,False
3144,646,2024-03-16,266.87743086227533,ads,facebook,tablet,ios,wifi,36.619812625155106,3,False
3145,646,2025-01-25,180.70797383241782,referral,google,mobile,android,4G,42.24707488929522,4,True
3146,646,2024-05-10,175.9406673201293,ads,direct,mobile,windows,4G,32.41188613177702,4,True
3147,646,2025-02-02,187.06415402842737,ads,google,desktop,android,4G,25.365042743107935,3,True
3148,647,2024-10-10,104.17465583113179,partner,facebook,mobile,android,4G,46.907956830191694,3,True
3149,647,2024-12-12,26.76939479927742,ads,direct,mobile,ios,wifi,39.62916835550294,2,False
3150,647,2024-07-18,157.00968835610416,organic,google,desktop,ios,wifi,40.38905406829629,5,False
3151,647,2024-07-14,177.66067571977493,ads,google,mobile,ios,4G,45.40266600235478,2,False
3152,648,2024-07-26,183.96465448080676,organic,campaign,mobile,android,wifi,36.901365870661735,5,True
3153,648,2024-11-04,195.97153500886293,organic,facebook,mobile,android,5G,26.74570265690231,4,False
3154,648,2024-10-10,160.92888737050708,organic,google,desktop,ios,5G,9.359355636237023,5,False
3155,648,2025-01-06,227.46086759324263,organic,google,mobile,android,wifi,34.79229217100299,6,True
3156,648,2024-07-14,96.64958924399238,referral,facebook,mobile,android,wifi,25.99994206502491,4,False
3157,648,2024-06-17,171.79990265427796,organic,google,desktop,ios,4G,36.0673920786625,3,True
3158,648,2024-07-15,200.6165690463754,ads,facebook,mobile,windows,4G,34.62942317194382,3,True
3159,649,2024-08-02,87.80415312434044,ads,direct,desktop,android,4G,41.583590400519945,3,False
3160,649,2024-11-04,172.64245357161312,partner,direct,desktop,ios,wifi,34.82227261686038,2,False
3161,650,2024-04-30,122.9460575031212,ads,facebook,mobile,ios,5G,28.369927758163488,2,True
3162,651,2024-11-25,212.63741807498084,organic,facebook,desktop,android,4G,37.79669132184408,2,False
3163,651,2024-11-29,100.20928982431428,ads,google,mobile,android,5G,43.12359939695257,2,False
3164,651,2024-12-26,20.0,referral,google,tablet,android,wifi,33.10507531964894,2,False
3165,651,2025-01-17,126.07954201553433,organic,google,mobile,ios,4G,43.292971263181016,1,True
3166,651,2025-02-20,62.59508746684989,ads,google,tablet,ios,4G,38.65432761596402,3,False
3167,651,2024-12-24,174.14032085579564,partner,campaign,mobile,android,5G,16.934251023702235,2,True
3168,651,2024-12-14,20.0,organic,campaign,mobile,ios,wifi,45.58944552620729,3,False
3169,652,2024-08-05,205.2834572388522,organic,direct,mobile,ios,5G,23.845241461967838,2,False
3170,652,2025-02-26,158.17131926249508,referral,campaign,mobile,android,4G,40.75482629211203,3,False
3171,652,2025-01-27,140.9607855957772,partner,direct,mobile,ios,3G,23.11689754823069,4,True
3172,652,2024-04-07,152.75862355935752,ads,facebook,mobile,ios,5G,40.82033021500463,2,True
3173,652,2024-11-05,262.5683042511122,organic,wallet_app,mobile,android,4G,15.364341409154337,4,False
3174,652,2024-12-10,148.10179076512122,organic,wallet_app,mobile,android,4G,16.7011530635758,4,True
3175,652,2024-04-05,244.59777388856088,ads,google,mobile,ios,4G,27.65255292715301,1,True
3176,652,2025-01-15,47.30794552131937,organic,google,mobile,android,wifi,57.174754448687,5,False
3177,653,2025-01-20,118.12776546545847,organic,facebook,mobile,windows,5G,17.557486117718625,3,False
3178,653,2025-02-20,96.58709911192807,organic,facebook,desktop,android,4G,40.12355928386691,1,False
3179,654,2025-02-13,169.00332144359214,organic,facebook,desktop,android,4G,42.04921236363997,3,False
3180,654,2024-07-13,20.0,referral,google,mobile,android,4G,15.249548978143201,2,False
3181,654,2024-03-19,136.4266892924376,organic,direct,mobile,android,wifi,48.26742173840347,1,False
3182,654,2025-02-11,41.271707213740456,partner,facebook,mobile,android,wifi,54.19660391281549,2,False
3183,654,2024-11-10,140.91585389776935,referral,campaign,mobile,android,5G,2.0,2,False
3184,654,2024-06-30,172.89582595056055,organic,facebook,mobile,android,wifi,25.043051872876212,2,True
3185,655,2024-10-10,115.4720864113952,ads,campaign,mobile,macos,5G,46.92571325833303,1,False
3186,655,2024-04-06,50.376285286887644,organic,google,tablet,ios,4G,43.91806579471664,3,False
3187,655,2025-02-27,84.32072224554733,organic,facebook,mobile,windows,wifi,21.894352622582616,3,False
3188,656,2024-07-30,155.50283464375627,organic,campaign,mobile,ios,wifi,28.906642628053433,3,False
3189,656,2024-08-16,108.17838155747532,partner,wallet_app,mobile,ios,5G,16.15065611814696,2,True
3190,657,2024-06-25,60.77844302168553,partner,google,mobile,android,4G,39.55967798768626,4,True
3191,657,2024-04-01,131.9775731790191,partner,google,mobile,windows,wifi,51.829061801000705,4,True
3192,657,2024-05-13,186.1602837468602,organic,campaign,mobile,android,wifi,11.860277646428838,6,True
3193,657,2025-01-07,243.02814271809407,organic,wallet_app,mobile,android,4G,42.591589158652525,3,False
3194,657,2024-06-05,182.20503899344286,referral,facebook,mobile,android,wifi,47.52465741048027,3,True
3195,657,2024-07-06,176.2830168010964,ads,google,mobile,android,4G,14.65502633615752,5,True
3196,657,2024-06-21,287.26420720498936,organic,facebook,desktop,ios,wifi,42.098987619292174,3,False
3197,657,2025-01-03,248.96008128240175,organic,campaign,mobile,android,4G,13.655186334890693,3,True
3198,657,2024-12-19,188.1009747833852,referral,direct,mobile,android,wifi,23.643872082946686,3,True
